Iter,Iter Cost,Cost Best
0,2572.4266866967396,2496.5067708682514
1,1278.5551779434659,1278.5551779434659
2,802.5971757131147,802.5971757131147
3,983.1307849623831,802.5971757131147
4,1401.809802745274,802.5971757131147
5,983.1307849623831,802.5971757131147
6,772.006766729706,772.006766729706
7,763.7065154914685,763.7065154914685
8,709.6408741004765,709.6408741004765
9,709.6408741004764,709.6408741004764
10,2126.945286594977,709.6408741004764
11,741.0608034722044,709.6408741004764
12,697.0702929370029,697.0702929370029
13,920.3891787455054,697.0702929370029
14,1279.1774882887435,697.0702929370029
15,780.6379294416954,697.0702929370029
16,696.824190098683,696.824190098683
17,691.5430320894994,691.5430320894994
18,713.9104855330064,691.5430320894994
19,691.5430320894995,691.5430320894994
20,710.2994585511628,691.5430320894994
21,669.4622516165201,669.4622516165201
22,999.7353735334129,669.4622516165201
23,1744.119261138525,669.4622516165201
24,716.200811401266,669.4622516165201
25,2723.946548547264,669.4622516165201
26,753.4917150716452,669.4622516165201
27,677.8552168655388,669.4622516165201
28,672.6192777403439,669.4622516165201
29,669.4622516165202,669.4622516165201
30,680.6255944048744,669.4622516165201
31,673.0770868093857,669.4622516165201
32,784.8908696495477,669.4622516165201
33,668.4497416906974,668.4497416906974
34,698.2835881955914,668.4497416906974
35,1765.8072862282697,668.4497416906974
36,666.601549728114,666.601549728114
37,1472.9227189323688,666.601549728114
38,666.601549728114,666.601549728114
39,789.5422159912138,666.601549728114
40,751.2623930264483,666.601549728114
41,690.7846026716643,666.601549728114
42,2594.9420294788492,666.601549728114
43,1119.6470282254113,666.601549728114
44,666.601549728114,666.601549728114
45,666.601549728114,666.601549728114
46,682.7222569929761,666.601549728114
47,1890.755778768345,666.601549728114
48,666.601549728114,666.601549728114
49,2423.641218805103,666.601549728114
50,889.0094009347615,666.601549728114
51,663.9705911844012,663.9705911844012
52,666.601549728114,663.9705911844012
53,807.6550491458937,663.9705911844012
54,682.7625129028268,663.9705911844012
55,712.6792465909725,663.9705911844012
56,663.9705911844012,663.9705911844012
57,710.4316227446536,663.9705911844012
58,664.983101110224,663.9705911844012
59,664.983101110224,663.9705911844012
60,799.0781951823512,663.9705911844012
61,693.3311616296639,663.9705911844012
62,678.0250851973879,663.9705911844012
63,676.733120312855,663.9705911844012
64,658.9333412342678,658.9333412342678
65,640.3284595252746,640.3284595252746
66,659.0429149285354,640.3284595252746
67,640.6932349649819,640.3284595252746
68,1015.7069432609819,640.3284595252746
69,2289.45976376662,640.3284595252746
70,997.6121857146381,640.3284595252746
71,663.8346113896043,640.3284595252746
72,790.180941092048,640.3284595252746
73,679.0182462277451,640.3284595252746
74,1656.2611670030333,640.3284595252746
75,1064.529608396196,640.3284595252746
76,884.7058878681935,640.3284595252746
77,720.6086395109749,640.3284595252746
78,2547.702610590049,640.3284595252746
79,668.394245106937,640.3284595252746
80,640.3284595252746,640.3284595252746
81,946.7818890902026,640.3284595252746
82,638.6665557355841,638.6665557355841
83,729.3583056622211,638.6665557355841
84,665.0675018137248,638.6665557355841
85,888.5792175831155,638.6665557355841
86,757.9322651709799,638.6665557355841
87,729.2024444237106,638.6665557355841
88,784.3750652370423,638.6665557355841
89,679.4896460223054,638.6665557355841
90,2040.6243334330827,638.6665557355841
91,1365.9212284272644,638.6665557355841
92,670.4754524340851,638.6665557355841
93,664.0549918879019,638.6665557355841
94,664.0549918879018,638.6665557355841
95,2144.856736706166,638.6665557355841
96,638.6665557355841,638.6665557355841
97,663.6718779970319,638.6665557355841
98,665.4345267383367,638.6665557355841
99,660.4417361332983,638.6665557355841
100,663.6718779970319,638.6665557355841
101,677.4917523149957,638.6665557355841
102,1380.1812331010015,638.6665557355841
103,638.6665557355841,638.6665557355841
104,653.4003898125585,638.6665557355841
105,836.5288845164841,638.6665557355841
106,656.6437273525562,638.6665557355841
107,638.6665557355841,638.6665557355841
108,643.3984881168366,638.6665557355841
109,1144.7700104109213,638.6665557355841
110,640.2456141139687,638.6665557355841
111,1248.3248641386701,638.6665557355841
112,2141.1339109384908,638.6665557355841
113,641.6977360725692,638.6665557355841
114,866.5465819165838,638.6665557355841
115,664.0549918879018,638.6665557355841
116,922.9159571764704,638.6665557355841
117,1920.2603439484476,638.6665557355841
118,656.6437273525562,638.6665557355841
119,639.679065661407,638.6665557355841
120,768.5916389223581,638.6665557355841
121,637.9784362176588,637.9784362176588
122,676.5741928760857,637.9784362176588
123,667.4338411396066,637.9784362176588
124,968.1646119341108,637.9784362176588
125,2288.7561358616226,637.9784362176588
126,895.8052573080128,637.9784362176588
127,636.3993778392742,636.3993778392742
128,741.1906199467447,636.3993778392742
129,746.8825108883299,636.3993778392742
130,1912.68476844852,636.3993778392742
131,636.399377839274,636.399377839274
132,636.399377839274,636.399377839274
133,2489.8995014333887,636.399377839274
134,669.1438566347665,636.399377839274
135,636.399377839274,636.399377839274
136,632.1832611372943,632.1832611372943
137,670.9486244600121,632.1832611372943
138,635.5240373619612,632.1832611372943
139,661.4241965180252,632.1832611372943
140,632.1832611372943,632.1832611372943
141,1014.0450394712914,632.1832611372943
142,637.7912152582712,632.1832611372943
143,825.5183262424423,632.1832611372943
144,1896.486634448543,632.1832611372943
145,657.5716972896121,632.1832611372943
146,645.6595434333315,632.1832611372943
147,664.619478315733,632.1832611372943
148,760.3193558831335,632.1832611372943
149,844.7899197821843,632.1832611372943
