Iter,Iter Cost,Cost Best
0,292.86344214380097,292.86344214380097
1,301.64763939770876,292.86344214380097
2,254.81107542146134,254.81107542146134
3,254.81107542146137,254.81107542146134
4,254.81107542146134,254.81107542146134
5,298.63847671916074,254.81107542146134
6,254.81107542146134,254.81107542146134
7,254.81107542146134,254.81107542146134
8,265.4282300013054,254.81107542146134
9,254.81107542146134,254.81107542146134
10,254.81107542146134,254.81107542146134
11,312.4689988889809,254.81107542146134
12,254.81107542146137,254.81107542146134
13,299.66863975338794,254.81107542146134
14,277.86705674206377,254.81107542146134
15,254.81107542146134,254.81107542146134
16,254.81107542146134,254.81107542146134
17,288.6494961144053,254.81107542146134
18,280.1898450550059,254.81107542146134
19,254.81107542146134,254.81107542146134
20,254.81107542146134,254.81107542146134
21,254.81107542146134,254.81107542146134
22,254.81107542146134,254.81107542146134
23,254.81107542146134,254.81107542146134
24,254.81107542146134,254.81107542146134
25,254.81107542146137,254.81107542146134
26,280.249461479978,254.81107542146134
27,312.2502495314058,254.81107542146134
28,265.541290427249,254.81107542146134
29,261.31279995170644,254.81107542146134
30,254.81107542146134,254.81107542146134
31,254.81107542146137,254.81107542146134
32,254.8110754214614,254.81107542146134
33,254.81107542146134,254.81107542146134
34,308.4113635773588,254.81107542146134
35,254.81107542146134,254.81107542146134
36,254.81107542146134,254.81107542146134
37,254.81107542146134,254.81107542146134
38,254.81107542146134,254.81107542146134
39,254.81107542146134,254.81107542146134
40,254.81107542146134,254.81107542146134
41,254.81107542146134,254.81107542146134
42,254.81107542146134,254.81107542146134
43,254.8110754214614,254.81107542146134
44,254.81107542146134,254.81107542146134
45,254.81107542146134,254.81107542146134
46,270.51574096917733,254.81107542146134
47,254.81107542146134,254.81107542146134
48,254.81107542146134,254.81107542146134
49,254.81107542146134,254.81107542146134
50,277.8670567420637,254.81107542146134
51,254.81107542146134,254.81107542146134
52,254.81107542146134,254.81107542146134
53,254.81107542146134,254.81107542146134
54,254.81107542146134,254.81107542146134
55,254.81107542146134,254.81107542146134
56,254.81107542146134,254.81107542146134
57,289.49130205227357,254.81107542146134
58,254.81107542146134,254.81107542146134
59,254.81107542146134,254.81107542146134
60,254.81107542146137,254.81107542146134
61,254.8110754214614,254.81107542146134
62,254.81107542146134,254.81107542146134
63,305.27975075124795,254.81107542146134
64,254.81107542146134,254.81107542146134
65,254.81107542146134,254.81107542146134
66,254.81107542146134,254.81107542146134
67,254.81107542146134,254.81107542146134
68,254.81107542146134,254.81107542146134
69,254.81107542146137,254.81107542146134
70,254.81107542146134,254.81107542146134
71,288.6494961144053,254.81107542146134
72,292.97650256974464,254.81107542146134
73,250.43184459956817,250.43184459956817
74,254.81107542146134,250.43184459956817
75,254.81107542146134,250.43184459956817
76,254.81107542146134,250.43184459956817
77,254.81107542146134,250.43184459956817
78,254.81107542146134,250.43184459956817
79,254.81107542146134,250.43184459956817
80,254.81107542146134,250.43184459956817
81,254.81107542146134,250.43184459956817
82,262.056089909778,250.43184459956817
83,254.81107542146134,250.43184459956817
84,250.4318445995682,250.43184459956817
85,250.4318445995682,250.43184459956817
86,254.81107542146134,250.43184459956817
87,254.81107542146134,250.43184459956817
88,265.54129042724907,250.43184459956817
89,254.81107542146134,250.43184459956817
90,249.0176310371951,249.0176310371951
91,250.43184459956817,249.0176310371951
92,254.81107542146134,249.0176310371951
93,254.81107542146134,249.0176310371951
94,296.1834392359169,249.0176310371951
95,254.81107542146134,249.0176310371951
96,254.81107542146134,249.0176310371951
97,254.81107542146134,249.0176310371951
98,274.4744269046182,249.0176310371951
99,254.81107542146134,249.0176310371951
100,250.43184459956817,249.0176310371951
101,249.0176310371951,249.0176310371951
102,285.2773560228779,249.0176310371951
103,254.81107542146134,249.0176310371951
104,265.42823000130534,249.0176310371951
105,249.0176310371951,249.0176310371951
106,254.81107542146134,249.0176310371951
107,260.6418763474049,249.0176310371951
108,250.43184459956817,249.0176310371951
109,277.8670567420637,249.0176310371951
110,268.56559974479615,249.0176310371951
111,254.81107542146134,249.0176310371951
112,254.81107542146134,249.0176310371951
113,321.29644643471863,249.0176310371951
114,254.81107542146134,249.0176310371951
115,254.81107542146134,249.0176310371951
116,289.49130205227357,249.0176310371951
117,250.4318445995682,249.0176310371951
118,285.05630487979664,249.0176310371951
119,250.43184459956817,249.0176310371951
120,254.81107542146134,249.0176310371951
121,254.7926656125549,249.0176310371951
122,254.81107542146134,249.0176310371951
123,254.81107542146134,249.0176310371951
124,273.6531107126681,249.0176310371951
125,254.81107542146134,249.0176310371951
126,254.81107542146134,249.0176310371951
127,254.81107542146134,249.0176310371951
128,249.0176310371951,249.0176310371951
129,254.81107542146134,249.0176310371951
130,254.81107542146134,249.0176310371951
131,284.5591939257071,249.0176310371951
132,254.81107542146134,249.0176310371951
133,261.31279995170644,249.0176310371951
134,254.81107542146134,249.0176310371951
135,254.81107542146134,249.0176310371951
136,254.81107542146134,249.0176310371951
137,254.81107542146134,249.0176310371951
138,250.4318445995682,249.0176310371951
139,300.16575070747757,249.0176310371951
140,249.0176310371951,249.0176310371951
141,279.56193787249015,249.0176310371951
142,249.0176310371951,249.0176310371951
143,295.8396505672955,249.0176310371951
144,250.43184459956817,249.0176310371951
145,285.97340748808017,249.0176310371951
146,250.43184459956817,249.0176310371951
147,301.6330949515618,249.0176310371951
148,250.4318445995682,249.0176310371951
149,254.81107542146134,249.0176310371951
