Iter,Iter Cost,Cost Best
0,2685.428831277853,2637.2074980212233
1,2204.0461762412,2204.0461762412
2,2375.4324967494554,2204.0461762412
3,2493.921514429545,2204.0461762412
4,1077.4179059430307,1077.4179059430307
5,909.6127715761584,909.6127715761584
6,902.1107369588044,902.1107369588044
7,1051.9748455927956,902.1107369588044
8,816.7550335604177,816.7550335604177
9,1729.3850537739308,816.7550335604177
10,1326.6093306862351,816.7550335604177
11,1135.90736816107,816.7550335604177
12,1220.378346505708,816.7550335604177
13,821.0609780832705,816.7550335604177
14,818.0042451786268,816.7550335604177
15,835.3694259853429,816.7550335604177
16,906.9143103352852,816.7550335604177
17,823.6226829785962,816.7550335604177
18,818.0042451786268,816.7550335604177
19,1118.5651811958787,816.7550335604177
20,785.7238886701183,785.7238886701183
21,776.4950645354426,776.4950645354426
22,745.1165960287337,745.1165960287337
23,750.2733442529457,745.1165960287337
24,1581.9684095750833,745.1165960287337
25,844.2975191395128,745.1165960287337
26,1308.251610014358,745.1165960287337
27,766.6640202722155,745.1165960287337
28,1329.162943827361,745.1165960287337
29,1026.7391239818526,745.1165960287337
30,948.2345778063527,745.1165960287337
31,1035.5052187540778,745.1165960287337
32,741.0476056851099,741.0476056851099
33,1717.4201330178953,741.0476056851099
34,1420.130010410496,741.0476056851099
35,952.9471412672154,741.0476056851099
36,1898.4630544476122,741.0476056851099
37,1543.387461625562,741.0476056851099
38,2940.825312816239,741.0476056851099
39,740.906942886267,740.906942886267
40,736.391428631311,736.391428631311
41,715.450359694001,715.450359694001
42,2524.86271402723,715.450359694001
43,719.207852121793,715.450359694001
44,1019.2960758123883,715.450359694001
45,713.1165091585785,713.1165091585785
46,1070.8879425010905,713.1165091585785
47,754.501593040341,713.1165091585785
48,705.8983788292743,705.8983788292743
49,682.6312290307383,682.6312290307383
50,682.6312290307383,682.6312290307383
51,1778.491298014068,682.6312290307383
52,947.783656815167,682.6312290307383
53,1141.8454455166047,682.6312290307383
54,1187.5378323586065,682.6312290307383
55,763.4059243927827,682.6312290307383
56,682.6312290307383,682.6312290307383
57,675.0877117506869,675.0877117506869
58,675.087711750687,675.0877117506869
59,1163.2120083304742,675.0877117506869
60,675.087711750687,675.0877117506869
61,2673.929386126626,675.0877117506869
62,675.087711750687,675.0877117506869
63,989.051282324321,675.0877117506869
64,1047.6986746360546,675.0877117506869
65,677.1698679480755,675.0877117506869
66,702.9244545500419,675.0877117506869
67,977.854072297936,675.0877117506869
68,1838.2210474218468,675.0877117506869
69,781.95261745924,675.0877117506869
70,675.0877117506872,675.0877117506869
71,1379.5070064671395,675.0877117506869
72,675.0877117506869,675.0877117506869
73,690.4016945388355,675.0877117506869
74,666.6872758833131,666.6872758833131
75,795.9535726779148,666.6872758833131
76,1067.5892309539809,666.6872758833131
77,843.800459826517,666.6872758833131
78,739.5423909047047,666.6872758833131
79,2268.2918066241846,666.6872758833131
80,737.27961470097,666.6872758833131
81,666.687275883313,666.687275883313
82,728.5816903484141,666.687275883313
83,720.2414428447671,666.687275883313
84,695.6963944074304,666.687275883313
85,666.687275883313,666.687275883313
86,701.9546364370254,666.687275883313
87,715.1299254522139,666.687275883313
88,666.6872758833131,666.687275883313
89,1743.0683639299148,666.687275883313
90,666.6872758833131,666.687275883313
91,701.9546364370254,666.687275883313
92,705.4453579821037,666.687275883313
93,1074.7585160938597,666.687275883313
94,666.687275883313,666.687275883313
95,701.9546364370254,666.687275883313
96,667.0724406904474,666.687275883313
97,666.687275883313,666.687275883313
98,700.9141025903269,666.687275883313
99,733.620280556479,666.687275883313
100,666.6872758833131,666.687275883313
101,737.6947135017294,666.687275883313
102,824.3987753735655,666.687275883313
103,666.687275883313,666.687275883313
104,666.6872758833131,666.687275883313
105,716.2706654948649,666.687275883313
106,1703.5677097322489,666.687275883313
107,2026.1802292208818,666.687275883313
108,691.1738858065258,666.687275883313
109,687.0427516692574,666.687275883313
110,2066.5222215677063,666.687275883313
111,666.6872758833131,666.687275883313
112,701.9546364370254,666.687275883313
113,1074.3158628328943,666.687275883313
114,1493.8004744915227,666.687275883313
115,694.6606676770039,666.687275883313
116,697.1053566226545,666.687275883313
117,671.6471378031342,666.687275883313
118,1413.014392313644,666.687275883313
119,2770.6161425944338,666.687275883313
120,1230.7642544181158,666.687275883313
121,666.687275883313,666.687275883313
122,666.6872758833129,666.6872758833129
123,701.9546364370253,666.6872758833129
124,728.581690348414,666.6872758833129
125,666.6872758833129,666.6872758833129
126,701.9546364370252,666.6872758833129
127,666.6872758833131,666.6872758833129
128,758.2565211779146,666.6872758833129
129,666.6872758833131,666.6872758833129
130,1091.8962451488626,666.6872758833129
131,666.687275883313,666.6872758833129
132,703.4350353863465,666.6872758833129
133,666.6872758833131,666.6872758833129
134,719.7887632899252,666.6872758833129
135,932.8471303749353,666.6872758833129
136,699.2784251841648,666.6872758833129
137,693.6994946018362,666.6872758833129
138,2240.8501543742414,666.6872758833129
139,910.621768685018,666.6872758833129
140,690.2763933277605,666.6872758833129
141,765.7271794106407,666.6872758833129
142,701.9546364370254,666.6872758833129
143,1893.9378760907853,666.6872758833129
144,2194.183957301732,666.6872758833129
145,701.9546364370252,666.6872758833129
146,2362.2379183188064,666.6872758833129
147,701.9546364370254,666.6872758833129
148,679.3076214002673,666.6872758833129
149,756.2848155718524,666.6872758833129
