Iter,Cost
0,2685.428831277853
1,2204.0461762412
2,2375.4324967494554
3,2493.921514429545
4,1840.6663152600531
5,1530.3590537019852
6,1603.7949071053354
7,988.1133566184941
8,2487.62174306896
9,2139.1969196437926
10,1597.7752986419791
11,989.2166894755482
12,1037.5733026152914
13,984.2372981471743
14,1017.5428099312371
15,858.258923986727
16,873.4647672659781
17,1351.8137500179444
18,1003.2860268828066
19,758.6319017151338
20,1231.1668191464378
21,1388.9337431697518
22,695.6958239537265
23,694.3488053815493
24,1682.2350210266034
25,699.7742014564433
26,675.2519238512714
27,695.9817628574465
28,684.5865955609695
29,701.4938129555256
30,711.7321992115398
31,1235.611112980849
32,1916.2763261334862
33,691.5452570131395
34,694.2985066310002
35,1004.9303729984758
36,1275.2985019714424
37,947.7943241732854
38,667.95630539561
39,1415.2447579261673
40,2304.987312890307
41,2230.514434166646
42,994.0772417198625
43,713.6299420867276
44,667.95630539561
45,667.5711405884755
46,690.2571992113939
47,1135.3800249614535
48,690.4777099324349
49,669.2543968149216
50,974.4213780846742
51,786.3161236268671
52,689.6357920814007
53,676.23598237711
54,878.0109908679805
55,708.1448562505722
56,669.2543968149215
57,1389.7349217217388
58,1805.4344374751504
59,669.2543968149216
60,1211.2315854492883
61,720.8697899304065
62,729.6293431629798
63,667.5711405884755
64,850.8829647660538
65,1206.8987906487264
66,696.6108414656384
67,672.1299054266589
68,2200.86330544619
69,671.452774189861
70,1513.2702766538266
71,670.4687058419074
72,659.8325231968213
73,761.7303636641094
74,1206.0685882761818
75,915.8761314558909
76,825.3784337659615
77,697.1741144640005
78,660.7423668771371
79,1133.2833354291158
80,2437.7776325027185
81,660.7423668771373
82,662.4594809337625
83,841.7956063872424
84,1978.6838827377192
85,971.3023947488957
86,1119.3223602891762
87,839.7587107099001
88,669.0853857143404
89,701.4537587378902
90,1901.2473100352604
91,669.9952293946562
92,697.7945461148524
93,801.4057371642235
94,801.4057371642235
95,1274.8964896950342
96,2253.965239560475
97,887.0375827186651
98,776.6986982110824
99,684.7344202593298
100,1115.5286299356362
101,655.8786438529338
102,675.3852106785446
103,1550.5240132973418
104,677.9231897267503
105,807.3477346891328
106,880.9398951172641
107,665.5166711775877
108,677.9512273170344
109,957.3383085765543
110,1970.069724920907
111,2477.06026273664
112,1555.0846636403708
113,1384.366491522425
114,670.878643852934
115,2321.703796733703
116,680.7805409154424
117,2300.8858650757024
118,694.2539703582181
119,2469.8696521071242
120,829.9245888418702
121,1047.5359665143192
122,1195.8566787868958
123,989.0358127697084
124,1693.2609697179746
125,1523.2234976464206
126,989.0869341947209
127,894.1414255213305
128,1042.7683240045935
129,692.7936483390926
130,764.6594564649815
131,1512.3054531719222
132,904.0244072801102
133,716.4406340523324
134,687.802967427704
135,695.4096397201755
136,1164.8987321537802
137,2543.386837904033
138,670.8786438529339
139,670.8786438529339
140,655.8786438529339
141,683.5542521583632
142,665.131506370453
143,665.131506370453
144,661.2846750405329
145,1911.646692926009
146,828.9116238276888
147,655.8786438529338
148,655.8786438529339
149,693.8309882443249
