Iter,Iter Cost,Cost Best
103,2064.2716356535216,1340.8405662846487
104,1531.8428386690532,1340.8405662846487
105,1416.2375861422745,1340.8405662846487
106,1380.9474450242328,1340.8405662846487
107,1687.2979185933038,1340.8405662846487
108,2658.940951661864,1340.8405662846487
109,1340.8405662846487,1340.8405662846487
110,1596.0927262001978,1340.8405662846487
111,1501.528877160123,1340.8405662846487
112,1375.9732278789056,1340.8405662846487
113,1364.4465240294653,1340.8405662846487
114,3013.136420015326,1340.8405662846487
115,2751.569714102569,1340.8405662846487
116,1371.5925200800111,1340.8405662846487
117,1461.37753553599,1340.8405662846487
118,2667.99964648085,1340.8405662846487
119,2103.0579943930625,1340.8405662846487
120,1401.6680634082982,1340.8405662846487
121,2069.102625901844,1340.8405662846487
122,1371.2977898423849,1340.8405662846487
123,2679.804906483575,1340.8405662846487
124,1922.8220204582099,1340.8405662846487
125,1340.8405662846485,1340.8405662846485
126,2245.1657609491544,1340.8405662846485
127,2436.793438057424,1340.8405662846485
128,1518.9438168911445,1340.8405662846485
129,3191.4716270403424,1340.8405662846485
130,1400.6983142046522,1340.8405662846485
131,1340.840566284649,1340.8405662846485
132,1855.5926761039125,1340.8405662846485
133,1376.701039237139,1340.8405662846485
134,2295.023874429214,1340.8405662846485
135,1668.5713544682394,1340.8405662846485
136,1474.7429515443987,1340.8405662846485
137,1696.9951004234242,1340.8405662846485
138,1340.840566284649,1340.8405662846485
139,1432.0291424569284,1340.8405662846485
140,1340.8405662846485,1340.8405662846485
141,1354.116002822879,1340.8405662846485
142,2081.3598762349793,1340.8405662846485
143,1418.8359378480636,1340.8405662846485
144,1401.374048441539,1340.8405662846485
145,1356.6224281110938,1340.8405662846485
146,3057.629134682048,1340.8405662846485
147,1397.6193043932817,1340.8405662846485
148,1824.6142799187546,1340.8405662846485
149,2504.673680948075,1340.8405662846485
